,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
485,THIS IS GOLD!!!,Ugx2fXqwK-t46YiEsRV4AaABAg,http://www.youtube.com/channel/UCtC9Z7muGCzA-od4IKCwHzw,Gary Vartanian,1,1,2020-08-12 15:59:07+00:00,vaD3ZFFNwhM,1,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-08-12
486,Keep this up Tina! These videos are so immensely helpful :),Ugw-D3WPbkqqOa6-ufN4AaABAg,http://www.youtube.com/channel/UC8SnhRv9mWCg6bfzV1k_fMg,Tat Hang Hung,1,0,2020-08-12 14:53:15+00:00,mueI-I7Suxw,1,"3rd Year Statistics,  Data Science, Computer Science Resume | Reviewing Your Resumes Ep. 1",2020-08-12
487,Awesome advice!!! Congrats on 100 subs Tina!,UgwS4uWXPR-z12owWiN4AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,0,2020-08-12 06:20:46+00:00,mueI-I7Suxw,1,"3rd Year Statistics,  Data Science, Computer Science Resume | Reviewing Your Resumes Ep. 1",2020-08-12
488,data science queens 👑  this was so helpful!! :),Ugwcjq3nGBU-9PxwPAd4AaABAg,http://www.youtube.com/channel/UCTFzsGfQIAcfJ-5v1PcJISw,Shalini K,1,4,2020-08-08 17:54:55+00:00,mueI-I7Suxw,1,"3rd Year Statistics,  Data Science, Computer Science Resume | Reviewing Your Resumes Ep. 1",2020-08-08
489,Thank you!,Ugx3XrqXZQt4ArPXhat4AaABAg,http://www.youtube.com/channel/UCtC9Z7muGCzA-od4IKCwHzw,Gary Vartanian,1,0,2020-08-08 16:22:36+00:00,mueI-I7Suxw,1,"3rd Year Statistics,  Data Science, Computer Science Resume | Reviewing Your Resumes Ep. 1",2020-08-08
490,"Hi friends! Skip to 01:15 for strategy for multiple resumes and 01:49 for start of resume review.  If you also want your resume reviewed, send me an email with your anonymized resume and also comment below to let me know! 
__________________________________________________________________________
Especially for entry level data science positions, it's so hard to even get an interview. The resume is key! Let me know about your internship/job hunting experience. Has it been difficult to get interviews?",Ugzb-njho50W_8_UJAZ4AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,0,1,2020-08-08 13:07:24+00:00,mueI-I7Suxw,0,"3rd Year Statistics,  Data Science, Computer Science Resume | Reviewing Your Resumes Ep. 1",2020-08-08
491,Hi Tina! Congratulations on landing a full-time DS job!  I found out about your videos through RTC and they have been v insightful. I have a couple of questions about your DS application experience. How did you study SQL by yourself? Are there any specific resources you'd recommend? I am also wondering what kind of technical questions did you encounter in your DS interviews. Were they similar to SWE interview questions (you mentioned some of these in your Part 1 video)? Would you recommend brushing up on data structures and general leetcode questions for data science interview as well? Thank you!,UgylpYz9_QwpRCXFBn54AaABAg,http://www.youtube.com/channel/UCV330D9s6YdOsWyI_gzkCXg,Meriem Fouad,1,0,2020-08-08 01:15:27+00:00,-zQ-Pf491bQ,1,How I Became a Data Scientist | Computer Science Job Search Part 2,2020-08-08
492,Thank you so much for sharing your experience :) so inspiring 💜,Ugxf6BED3axlsGOBTIZ4AaABAg,http://www.youtube.com/channel/UCTFzsGfQIAcfJ-5v1PcJISw,Shalini K,1,2,2020-08-07 00:46:13+00:00,Rx1i1J4m4MQ,1,How I got Software Engineering and Data Science Internships | Computer Science Job Search Part 1,2020-08-07
493,"Great video! Thank you so much for sharing!  I have a question about the job application process.  I’m not familiar with the MCIT program, but I just finished a DS bachelor degree.  I found myself lacking some of the skills and requirements the companies ask for in SWE OR DS roles .  Have you ever faced a situation like this?  Do you just self-study those tools and learn those skills if your program’s course curriculum didn’t prepare you for those requirements?  Another question is, had you worked on any side projects in software engineering or data science? Or do you just put class projects on your resume/profile?  I would like to figure out how much time I should put on side projects if they are essential to job applications.  Im sorry for asking so many questions, and thank you again for making these videos that help us gain so much more insights on DS and CS internships/jobs!",UgyND4QaCw4RQ49lert4AaABAg,http://www.youtube.com/channel/UCUHJisU-mqWiVUILOOvBy_w,kc121638,2,0,2020-08-06 00:19:46+00:00,-zQ-Pf491bQ,2,How I Became a Data Scientist | Computer Science Job Search Part 2,2020-08-06
494,Do you think the MCIT degree will help someone get a job in the Cybersecurity field?,UgwV3bJuytxSbqi0bdB4AaABAg,http://www.youtube.com/channel/UCHr3Pqs1LdZOeKa8YtpgftA,Dawson's Schitt Creek,2,0,2020-08-05 16:21:30+00:00,-zQ-Pf491bQ,2,How I Became a Data Scientist | Computer Science Job Search Part 2,2020-08-05
495,Thank you again for another great video!,Ugw6SabCWM9my22EHC14AaABAg,http://www.youtube.com/channel/UCDsWzgCCXoMGQmWQ6EPtDrA,Sangik Han,1,0,2020-08-05 05:41:07+00:00,-zQ-Pf491bQ,1,How I Became a Data Scientist | Computer Science Job Search Part 2,2020-08-05
496,"Hi Tina, I'm an incoming international student for MCIT program, and this video is so helpful! Thank you so much. If you're planning your next videos, could you please also address

(1)resume/portfolio for internship
- The importance of portfolio and how to build it during the semester)
(2)schedule management for internship application 
- When to update resume, apply, prepare for LeetCode etc.
- I'd also like to ask if you recommend applying late so that I have enough preparation prior to the interview or apply early before all the spots get filled up

I'm so grateful for your videos, and take care!",UgzLll-NvZZ9lo3peVp4AaABAg,http://www.youtube.com/channel/UCDsWzgCCXoMGQmWQ6EPtDrA,Sangik Han,1,0,2020-08-05 05:32:06+00:00,Rx1i1J4m4MQ,1,How I got Software Engineering and Data Science Internships | Computer Science Job Search Part 1,2020-08-05
497,Hi Tina. Thank you for sharing your experience! I am also a non-CS student entering grad school in analytics this fall. It's great to learn about what you did and have somewhat a plan for myself too haha. Following~,UgygbI3oDcR56NvsH2V4AaABAg,http://www.youtube.com/channel/UC8UST2X9iaA_pP50Spvp9Ng,QMU20,1,2,2020-08-04 21:32:41+00:00,Rx1i1J4m4MQ,1,How I got Software Engineering and Data Science Internships | Computer Science Job Search Part 1,2020-08-04
498,Another great video Tina!! Excited for the rest of the vids in this series : ),UgzYMAHVH5iRwDCFsSd4AaABAg,http://www.youtube.com/channel/UCGr65O0GnTxsynaXZULN9SA,Rachel Castellino,1,0,2020-08-03 00:17:30+00:00,-zQ-Pf491bQ,1,How I Became a Data Scientist | Computer Science Job Search Part 2,2020-08-03
